# spar_width (m)
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
0.450
